prefix	name	homepage	description
17864	The Cert Ontology	http://www.w3.org/ns/auth/cert	
17865	Climate and Forecast (CF) features	http://purl.oclc.org/NET/ssnx/cf/cf-feature	
17866	Climate and Forecast (CF) standard names parameter vocabulary	http://purl.oclc.org/NET/ssnx/cf/cf-property	
17867	Corporate Financial Reports and Loans Ontology	http://linkeddata.finki.ukim.mk/lod/ontology/cfrl	
17868	Central Government Ontology	http://reference.data.gov.uk/def/central-government	
17869	The OMRAS2 Chord Ontology	http://purl.org/ontology/chord/	
1787		http://numismatics.org/ocre/	Online Coins of the Roman Empire (OCRE), a joint project of the American Numismatic Society and the Institute for the Study of the Ancient World at New York University (...). The project will ultimately record every published type of Roman Imperial Coinage from Augustus in 31 BC, until the death of Zeno in AD 491.
17871	Functions of Citations	http://www.essepuntato.it/2013/03/cito-functions	
17872	Cinelab ontology	http://advene.org/ns/cinelab/ld	
17873	The Collection Description Terms	http://purl.org/cld/terms/	
17874	Conceptual Model Ontology	http://purl.org/twc/ontologies/cmo.owl	
17875	Representing Content in RDF	http://www.w3.org/2011/content	
17876	Counter Ontology	http://purl.org/ontology/co/core	
17878	'Configuration as Linked Data' ontology	http://purl.org/configurationontology	
17879	Collections Ontology	http://purl.org/co	
1788	Coinage of the Roman Republic Online	http://numismatics.org/crro/	Coinage of the Roman Republic Online (CRRO) harnesses Linked Open Data to provide links across digital projects in Roman numismatics and beyond. At its launch CRRO provides access to six online collections containing over 20,000 specimens of Republican coinage. The description of coin types provided here is based on Michael Crawford's 1974 publication Roman Republican Coinage (RRC), which is still the primary typology used for the identification of Roman Republican coin types. Since its publication in 1974 there have been significant revisions to the dating of the series following the discovery of new hoards, but no attempt has been made to reflect these or make any other amendments to the published typology at this stage. The descriptions for these coins are based on the typology set out in RRC, but have been modified to meet the standards of the British Museum’s collection management system by Eleanor Ghey and Ian Leins. These were previously published in Ghey and Leins 2010, which forms an update to the 1910 catalogue of the collection by Grueber. Additional types not in the British Museum’s collection were added to this database by Richard Witschonke of the ANS.
17880	Vocabulary related to incident communication	http://vocab.resc.info/communication	
17881	Contact	http://www.w3.org/2000/10/swap/pim/contact	
17882	Conversion Ontology	http://purl.org/twc/vocab/conversion/	
17883	Car Options Ontology	http://purl.org/coo/ns	
17884	Content Pattern Annotations	http://www.ontologydesignpatterns.org/schemas/cpannotationschema.owl	
17885	Copyright Ontology	http://rhizomik.net/ontologies/copyrightonto.owl	
17886	ReSIST Courseware Ontology	http://courseware.rkbexplorer.com/ontologies/courseware	
17887	Changeset	http://purl.org/vocab/changeset/schema	
17888	Constraint Satisfaction Problems Vocabulary	http://vocab.deri.ie/csp	
17889	CSV on the Web Vocabulary	http://www.w3.org/ns/csvw	
1789	CIRCL Taxonomy	https://www.circl.lu/pub/taxonomy/	A key success factor, while performing incident response, is to share a common understanding of the security incident. A common definition can be achieved by a shared vocabulary as described below.
17890	Connectivity types	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	
17891	Common Tag Vocabulary	http://commontag.org/ns	
17892		http://purl.org/ctic/infraestructuras/organizacion	
17893	Context Descriptor Pattern	http://www.demcare.eu/ontologies/contextdescriptor.owl	
17894	D2RQ - Language Specification	http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1	
17895	Dataset Dynamics (dady) vocabulary	http://vocab.deri.ie/dady	
17896	Document Availability Information Ontology	http://purl.org/ontology/daia	
17897	Dataset Quality Vocabulary	http://purl.org/eis/vocab/daq	
17898	DataID	http://wiki.dbpedia.org/projects/dbpedia-dataid	DBpedia Data ID is an ontology with the goal of describing LOD datasets via RDF files in a uniform way. Established vocabularies like DCAT, VoID, Prov-O and SPARQL Service Description are used for maximum compatibility.
17899	OntoMedia Date Part Representation	http://contextus.net/ontology/ontomedia/misc/date	
